row,Loan.Id,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,IntRatePrim,DebtToIncPrim,LoanPurposeRank,EmpYrs,InquiresRank,AvgIntFICO,HomeOwner,LoanLength,FICOBeg,FICOEnd,MoInc,EmpYrsMod
2012,17655,2250,2250,10.36%,36 months,car,17.97%,GA,OWN,5833.33,680-684,12,14637,0,2 years,10,17,0,2,A,15,1,36,680,684,5833.33,2
2013,11779,24000,14860.05,13.61%,60 months,debt_consolidation,10.77%,OH,MORTGAGE,7750,715-719,11,2594,2,5 years,13,10,1,5,C,11,1,60,715,719,7750,5
2014,60117,10000,10000,12.12%,36 months,debt_consolidation,5.84%,PA,RENT,4333.33,695-699,6,4665,0,1 year,12,5,1,1,A,14,0,36,695,699,4333.33,1
2015,101061,10000,10000,14.09%,36 months,debt_consolidation,17.15%,AZ,MORTGAGE,10416.67,670-674,12,12492,4,10+ years,14,17,1,11,Z,16,1,36,670,674,10416.67,11
2016,95951,12000,12000,13.11%,36 months,credit_card,6.10%,IL,MORTGAGE,4833.33,665-669,9,12025,0,9 years,13,6,2,9,A,17,1,36,665,669,4833.33,9
2017,99334,12000,12000,13.11%,36 months,debt_consolidation,18.32%,NC,RENT,3916.67,690-694,14,12134,0,8 years,13,18,1,8,A,14,0,36,690,694,3916.67,8
2018,3079,20800,13796.59,12.21%,36 months,credit_card,16.94%,TX,MORTGAGE,5833.33,750-754,11,14337,0,10+ years,12,16,2,11,A,8,1,36,750,754,5833.33,11
2019,33181,8000,8000,12.69%,36 months,debt_consolidation,17.10%,SC,MORTGAGE,7083,695-699,11,9345,3,4 years,12,17,1,4,Z,14,1,36,695,699,7083,4
2020,77578,10000,10000,10.16%,36 months,debt_consolidation,11.98%,CA,RENT,4166.67,705-709,9,10979,0,4 years,10,11,1,4,A,12,0,36,705,709,4166.67,4
2021,34744,6000,6000,14.27%,36 months,debt_consolidation,7.64%,IL,MORTGAGE,5184.75,675-679,8,14422,0,2 years,14,7,1,2,A,15,1,36,675,679,5184.75,2
2022,81395,4500,4500,12.12%,36 months,debt_consolidation,14.32%,AZ,RENT,1250,675-679,8,6265,0,5 years,12,14,1,5,A,15,0,36,675,679,1250,5
2023,27061,3600,3600,7.49%,36 months,medical,15.72%,TX,RENT,2500,740-744,8,650,0,< 1 year,7,15,0,0,A,9,0,36,740,744,2500,0
2024,70210,11200,11200,15.80%,36 months,debt_consolidation,12.15%,FL,RENT,2666.67,675-679,9,5666,1,10+ years,15,12,1,11,B,15,0,36,675,679,2666.67,11
2025,10441,4000,3925,11.49%,36 months,other,13.98%,VA,MORTGAGE,4700,695-699,7,19310,3,n/a,11,13,3,n/a,Z,14,1,36,695,699,4700,-1
2026,24517,6000,6000,13.49%,60 months,debt_consolidation,14.34%,KY,RENT,3458,690-694,6,2072,0,10+ years,13,14,1,11,A,14,0,60,690,694,3458,11
2027,76286,17000,17000,13.11%,36 months,debt_consolidation,15.33%,CO,MORTGAGE,10666.67,720-724,18,26539,1,10+ years,13,15,1,11,B,11,1,36,720,724,10666.67,11
2028,94792,8000,8000,13.11%,36 months,debt_consolidation,6.74%,UT,MORTGAGE,4583.33,665-669,13,9085,1,10+ years,13,6,1,11,B,17,1,36,665,669,4583.33,11
2029,4921,2800,2800,7.40%,36 months,educational,7.96%,MD,MORTGAGE,4158,805-809,12,562,0,8 years,7,7,0,8,A,7,1,36,805,809,4158,8
2030,56382,12375,12375,6.03%,36 months,debt_consolidation,19.24%,PA,MORTGAGE,6750,790-794,11,8135,0,1 year,6,19,1,1,A,7,1,36,790,794,6750,1
2031,96461,18825,18825,17.27%,60 months,credit_card,33.15%,MI,MORTGAGE,3583.33,690-694,12,13426,0,8 years,17,33,2,8,A,14,1,60,690,694,3583.33,8
2032,82091,9600,9600,11.14%,36 months,debt_consolidation,23.62%,CO,MORTGAGE,4389.92,715-719,10,2195,1,8 years,11,23,1,8,B,11,1,36,715,719,4389.92,8
2033,72589,14400,14400,13.11%,36 months,credit_card,10.75%,CA,RENT,5000,680-684,13,19772,0,8 years,13,10,2,8,A,15,0,36,680,684,5000,8
2034,14073,6000,6000,17.56%,60 months,vacation,14.88%,NJ,OWN,4416.67,660-664,9,28349,3,10+ years,17,14,0,11,Z,18,1,60,660,664,4416.67,11
2035,48356,9000,9000,6.03%,36 months,major_purchase,9.29%,NY,MORTGAGE,14166.67,770-774,13,40909,0,4 years,6,9,5,4,A,6,1,36,770,774,14166.67,4
2036,14728,20000,19850,11.86%,60 months,wedding,15.94%,NJ,RENT,4166.67,735-739,11,3202,0,3 years,11,15,0,3,A,9,0,60,735,739,4166.67,3
2037,20698,15000,15000,13.06%,36 months,house,22.69%,FL,MORTGAGE,3750,685-689,12,21016,0,10+ years,13,22,0,11,A,14,1,36,685,689,3750,11
2038,94912,20000,20000,11.14%,60 months,debt_consolidation,23.27%,WA,MORTGAGE,9166.67,735-739,24,53494,2,10+ years,11,23,1,11,C,9,1,60,735,739,9166.67,11
2039,25018,13750,13750,19.69%,60 months,medical,22.01%,FL,MORTGAGE,2916.67,665-669,7,4690,2,2 years,19,22,0,2,C,17,1,60,665,669,2916.67,2
2040,103622,6000,6000,17.19%,60 months,home_improvement,17.80%,VA,MORTGAGE,13625,675-679,10,26688,4,10+ years,17,17,4,11,Z,15,1,60,675,679,13625,11
2041,49201,20000,20000,7.90%,36 months,debt_consolidation,10.32%,AR,MORTGAGE,10400,735-739,14,15626,0,2 years,7,10,1,2,A,9,1,36,735,739,10400,2
2042,25680,12800,12800,11.49%,60 months,home_improvement,20.04%,NC,MORTGAGE,3333.33,720-724,13,24723,0,5 years,11,20,4,5,A,11,1,60,720,724,3333.33,5
2043,71671,6000,6000,6.03%,36 months,debt_consolidation,7.77%,NY,MORTGAGE,3666.67,780-784,19,6275,1,4 years,6,7,1,4,B,7,1,36,780,784,3666.67,4
2044,39314,12000,12000,7.51%,36 months,debt_consolidation,13.30%,CA,RENT,7166.67,735-739,16,13715,1,4 years,7,13,1,4,B,9,0,36,735,739,7166.67,4
2045,96016,12500,12500,13.11%,36 months,credit_card,27.76%,PA,RENT,3416.67,690-694,12,14174,0,6 years,13,27,2,6,A,14,0,36,690,694,3416.67,6
2046,37380,5000,5000,17.58%,36 months,other,5.33%,AZ,RENT,1800,665-669,2,1749,0,< 1 year,17,5,3,0,A,17,0,36,665,669,1800,0
2047,72539,4950,4950,14.33%,36 months,debt_consolidation,8.95%,FL,OWN,2916.67,675-679,11,7931,2,6 years,14,8,1,6,C,15,1,36,675,679,2916.67,6
2048,63746,30000,30000,13.11%,60 months,other,16.32%,CA,RENT,20416.67,755-759,6,0,0,2 years,13,16,3,2,A,8,0,60,755,759,20416.67,2
2049,90871,10000,10000,12.12%,36 months,debt_consolidation,13.81%,IL,MORTGAGE,6083.33,670-674,13,19263,1,8 years,12,13,1,8,B,16,1,36,670,674,6083.33,8
2050,46022,6000,6000,14.65%,36 months,debt_consolidation,11.89%,TX,MORTGAGE,14333.33,670-674,11,31640,1,10+ years,14,11,1,11,B,16,1,36,670,674,14333.33,11
2051,46841,24000,24000,7.90%,36 months,debt_consolidation,20.87%,TX,MORTGAGE,10166.67,750-754,15,29523,1,2 years,7,20,1,2,B,8,1,36,750,754,10166.67,2
2052,20801,14000,14000,10.00%,60 months,debt_consolidation,10.40%,NJ,MORTGAGE,11333.33,745-749,6,27477,0,4 years,10,10,1,4,A,9,1,60,745,749,11333.33,4
2053,24542,6000,6000,7.49%,36 months,credit_card,19.33%,IL,RENT,2100,715-719,8,2376,0,2 years,7,19,2,2,A,11,0,36,715,719,2100,2
2054,76320,22400,22400,13.11%,36 months,debt_consolidation,16.08%,PA,RENT,7375,690-694,8,9673,0,10+ years,13,16,1,11,A,14,0,36,690,694,7375,11
2055,43622,8000,8000,7.90%,36 months,vacation,0%,NY,RENT,7300,795-799,2,0,0,10+ years,7,0,0,11,A,8,0,36,795,799,7300,11
2056,63810,24575,24550,20.49%,36 months,credit_card,19.28%,CO,MORTGAGE,5166.67,665-669,8,23157,0,10+ years,20,19,2,11,A,17,1,36,665,669,5166.67,11
2057,104166,8000,8000,14.83%,60 months,credit_card,6.29%,NJ,MORTGAGE,4833.33,675-679,8,9676,4,6 years,14,6,2,6,Z,15,1,60,675,679,4833.33,6
2058,93723,10000,10000,14.33%,36 months,debt_consolidation,12.69%,FL,MORTGAGE,7916.67,670-674,11,8271,3,6 years,14,12,1,6,Z,16,1,36,670,674,7916.67,6
2059,38826,29000,27884.92,10.65%,60 months,debt_consolidation,3.90%,NH,MORTGAGE,15000,745-749,12,55964,0,10+ years,10,3,1,11,A,9,1,60,745,749,15000,11
2060,61123,5400,5400,6.03%,36 months,credit_card,4.16%,SD,OWN,2333.33,805-809,9,4224,0,6 years,6,4,2,6,A,7,1,36,805,809,2333.33,6
2061,75477,12375,12375,6.62%,36 months,debt_consolidation,31%,PA,MORTGAGE,3500,735-739,16,14037,0,2 years,6,31,1,2,A,9,1,36,735,739,3500,2
2062,54656,30000,30000,16.29%,60 months,debt_consolidation,21.20%,GA,MORTGAGE,6666.67,720-724,14,32854,2,10+ years,16,21,1,11,C,11,1,60,720,724,6666.67,11
2063,34996,5000,5000,6.03%,36 months,major_purchase,2.92%,NY,RENT,3033,770-774,7,3663,0,8 years,6,2,5,8,A,6,0,36,770,774,3033,8
2064,38741,6200,6200,18.64%,60 months,credit_card,10.61%,WA,MORTGAGE,4250,670-674,9,5936,3,9 years,18,10,2,9,Z,16,1,60,670,674,4250,9
2065,29942,7000,7000,7.49%,36 months,major_purchase,7.26%,PA,OWN,6280,750-754,14,353,0,4 years,7,7,5,4,A,8,1,36,750,754,6280,4
2066,73179,29175,29175,21.00%,60 months,credit_card,8.83%,MA,RENT,12500,695-699,9,15308,2,4 years,21,8,2,4,C,14,0,60,695,699,12500,4
2067,29754,35000,33645.15,17.49%,60 months,debt_consolidation,6.01%,NY,MORTGAGE,16133.33,725-729,11,32222,0,2 years,17,6,1,2,A,10,1,60,725,729,16133.33,2
2068,24598,6000,6000,16.89%,60 months,debt_consolidation,9.04%,NY,RENT,2400,680-684,7,7261,2,2 years,16,9,1,2,C,15,0,60,680,684,2400,2
2069,40139,35000,35000,12.42%,60 months,debt_consolidation,12.79%,OK,MORTGAGE,12083.33,730-734,15,18385,0,< 1 year,12,12,1,0,A,9,1,60,730,734,12083.33,0
2070,3201,16400,12136.46,13.79%,36 months,small_business,17.43%,VA,MORTGAGE,6074.17,680-684,14,23831,2,1 year,13,17,0,1,C,15,1,36,680,684,6074.17,1
2071,28230,8450,8450,13.49%,60 months,major_purchase,12.73%,TX,MORTGAGE,1375,775-779,2,0,1,2 years,13,12,5,2,B,8,1,60,775,779,1375,2
2072,51424,18000,18000,17.99%,36 months,debt_consolidation,20.18%,WA,RENT,6916.67,665-669,15,23786,0,10+ years,17,20,1,11,A,17,0,36,665,669,6916.67,11
2073,28451,12375,12325,13.49%,36 months,debt_consolidation,24.95%,AZ,MORTGAGE,4416.67,675-679,7,32725,0,9 years,13,24,1,9,A,15,1,36,675,679,4416.67,9
2074,30070,10000,10000,5.42%,36 months,home_improvement,1.69%,CA,MORTGAGE,8000,795-799,6,8974,0,3 years,5,1,4,3,A,8,1,36,795,799,8000,3
2075,87108,2000,2000,14.09%,36 months,debt_consolidation,28.46%,MI,MORTGAGE,3513.33,680-684,18,23635,3,10+ years,14,28,1,11,Z,15,1,36,680,684,3513.33,11
2076,98762,12000,12000,21.98%,60 months,debt_consolidation,12.94%,OH,MORTGAGE,2866.5,665-669,5,9626,1,10+ years,21,12,1,11,B,17,1,60,665,669,2866.5,11
2077,60055,5000,5000,7.62%,36 months,other,16.32%,MA,RENT,3750,740-744,6,1703,3,8 years,7,16,3,8,Z,9,0,36,740,744,3750,8
2078,34591,12000,12000,6.03%,36 months,major_purchase,2.55%,MO,MORTGAGE,3416.67,785-789,6,3732,0,10+ years,6,2,5,11,A,8,1,36,785,789,3416.67,11
2079,57677,6000,6000,13.99%,36 months,home_improvement,12.98%,WY,MORTGAGE,10000,665-669,9,8230,0,5 years,13,12,4,5,A,17,1,36,665,669,10000,5
2080,24590,13000,12975,9.99%,60 months,home_improvement,8.77%,OH,MORTGAGE,10500,800-804,8,6810,0,10+ years,9,8,4,11,A,7,1,60,800,804,10500,11
2081,96693,4750,4700,17.27%,36 months,other,18.33%,FL,MORTGAGE,3583.33,755-759,11,2964,2,5 years,17,18,3,5,C,8,1,36,755,759,3583.33,5
2082,71481,10000,9925,18.49%,36 months,small_business,13.37%,OR,MORTGAGE,11250,665-669,13,16740,2,10+ years,18,13,0,11,C,17,1,36,665,669,11250,11
2083,80956,1000,1000,15.31%,36 months,moving,24.65%,NV,OWN,3176,675-679,6,10982,2,5 years,15,24,0,5,C,15,1,36,675,679,3176,5
2084,92077,9600,9600,16.29%,36 months,debt_consolidation,26.50%,TX,RENT,5166.67,670-674,14,5639,0,3 years,16,26,1,3,A,16,0,36,670,674,5166.67,3
2085,72346,3625,3625,14.09%,36 months,debt_consolidation,11.32%,FL,MORTGAGE,3895,665-669,9,12251,0,10+ years,14,11,1,11,A,17,1,36,665,669,3895,11
2086,96897,10000,10000,13.11%,36 months,debt_consolidation,8.11%,CO,OWN,3500,685-689,11,11401,1,10+ years,13,8,1,11,B,14,1,36,685,689,3500,11
2087,34644,19425,19400,12.42%,60 months,debt_consolidation,18.45%,CA,MORTGAGE,3225.23,745-749,10,6782,1,2 years,12,18,1,2,B,9,1,60,745,749,3225.23,2
2088,56674,8400,8400,13.67%,36 months,credit_card,17%,TX,RENT,4583.33,695-699,14,20318,2,5 years,13,17,2,5,C,14,0,36,695,699,4583.33,5
2089,24980,10000,10000,13.99%,36 months,debt_consolidation,18.14%,CA,RENT,4166.67,680-684,9,10545,1,3 years,13,18,1,3,B,15,0,36,680,684,4166.67,3
2090,13069,6000,6000,13.23%,36 months,debt_consolidation,22.47%,FL,MORTGAGE,9367,685-689,13,33815,0,1 year,13,22,1,1,A,14,1,36,685,689,9367,1
2091,70800,10000,10000,14.33%,36 months,debt_consolidation,25.01%,NV,RENT,4666.67,670-674,9,19479,0,10+ years,14,25,1,11,A,16,0,36,670,674,4666.67,11
2092,54229,6000,6000,12.12%,36 months,debt_consolidation,16.39%,NM,RENT,1312.08,675-679,7,12475,0,1 year,12,16,1,1,A,15,0,36,675,679,1312.08,1
2093,89139,16000,16000,15.31%,60 months,major_purchase,15.74%,NY,RENT,11250,675-679,10,15550,0,2 years,15,15,5,2,A,15,0,60,675,679,11250,2
2094,91401,22000,21925,17.27%,36 months,credit_card,18.02%,CA,MORTGAGE,8666.67,660-664,12,9317,2,10+ years,17,18,2,11,C,18,1,36,660,664,8666.67,11
2095,15083,25000,24950,21.27%,36 months,credit_card,8.33%,CA,MORTGAGE,12500,670-674,3,26057,0,10+ years,21,8,2,11,A,16,1,36,670,674,12500,11
2096,84592,13200,13200,19.72%,36 months,credit_card,9.07%,CA,MORTGAGE,5083.33,665-669,5,10771,0,10+ years,19,9,2,11,A,17,1,36,665,669,5083.33,11
2097,16548,24000,14450,9.99%,60 months,debt_consolidation,8.08%,AL,MORTGAGE,8083.33,765-769,9,13559,0,10+ years,9,8,1,11,A,7,1,60,765,769,8083.33,11
2098,3591,12250,2200,15.05%,36 months,debt_consolidation,23.80%,GA,MORTGAGE,7416.67,660-664,13,19136,1,8 years,15,23,1,8,B,18,1,36,660,664,7416.67,8
2099,91669,21000,21000,11.14%,60 months,debt_consolidation,16.18%,NY,MORTGAGE,7083.33,705-709,8,22298,1,9 years,11,16,1,9,B,12,1,60,705,709,7083.33,9
2100,66349,9000,9000,14.33%,36 months,credit_card,15.36%,CO,MORTGAGE,7083.33,685-689,19,11077,1,2 years,14,15,2,2,B,14,1,36,685,689,7083.33,2
2101,59388,5000,5000,11.14%,36 months,credit_card,18.30%,OH,RENT,4665.83,690-694,21,4677,0,4 years,11,18,2,4,A,14,0,36,690,694,4665.83,4
2102,44394,35000,34975,8.90%,36 months,debt_consolidation,17.90%,LA,OWN,8750,775-779,8,31600,3,< 1 year,8,17,1,0,Z,8,1,36,775,779,8750,0
2103,85008,20000,20000,21.98%,60 months,credit_card,25.48%,NY,OTHER,6416.67,670-674,15,14115,0,10+ years,21,25,2,11,A,16,0,60,670,674,6416.67,11
2104,91394,12000,11975,7.90%,36 months,debt_consolidation,12.78%,VA,RENT,10000,705-709,9,23474,0,< 1 year,7,12,1,0,A,12,0,36,705,709,10000,0
2105,40061,10000,10000,13.49%,36 months,credit_card,22.08%,NY,RENT,6000,680-684,8,11088,0,3 years,13,22,2,3,A,15,0,36,680,684,6000,3
2106,9216,10750,10725,13.11%,36 months,debt_consolidation,14.02%,MI,MORTGAGE,4416.67,685-689,6,11525,0,10+ years,13,14,1,11,A,14,1,36,685,689,4416.67,11
2107,17731,4000,3975,14.83%,36 months,moving,22.09%,CA,RENT,5600,680-684,8,7900,1,5 years,14,22,0,5,B,15,0,36,680,684,5600,5
2108,84394,10450,10450,13.11%,36 months,debt_consolidation,21.33%,TX,RENT,2658.83,705-709,10,13371,1,10+ years,13,21,1,11,B,12,0,36,705,709,2658.83,11
2109,74496,3000,2950,8.90%,36 months,home_improvement,16.80%,NY,MORTGAGE,4166.67,725-729,4,8082,0,3 years,8,16,4,3,A,10,1,36,725,729,4166.67,3
2110,78960,11000,11000,12.12%,36 months,debt_consolidation,5.83%,CA,MORTGAGE,4583.33,695-699,11,12361,0,10+ years,12,5,1,11,A,14,1,36,695,699,4583.33,11
2111,76662,7500,7500,13.11%,36 months,debt_consolidation,8.04%,NJ,RENT,2796.8,690-694,4,4788,0,7 years,13,8,1,7,A,14,0,36,690,694,2796.8,7
2112,11174,7350,7325,11.12%,36 months,debt_consolidation,20.15%,OR,MORTGAGE,4000,710-714,17,33178,0,4 years,11,20,1,4,A,12,1,36,710,714,4000,4
2113,44650,10000,10000,10.74%,36 months,debt_consolidation,10.42%,NY,RENT,5000,720-724,6,5510,2,3 years,10,10,1,3,C,11,0,36,720,724,5000,3
2114,44434,8000,8000,17.27%,36 months,other,12.20%,MI,RENT,1750,665-669,9,5828,0,4 years,17,12,3,4,A,17,0,36,665,669,1750,4
2115,78935,33600,33600,23.83%,60 months,debt_consolidation,19.11%,UT,RENT,7666.67,660-664,18,12337,0,10+ years,23,19,1,11,A,18,0,60,660,664,7666.67,11
2116,36760,12000,12000,15.27%,60 months,credit_card,16.85%,VA,RENT,4333.33,700-704,15,17997,1,< 1 year,15,16,2,0,B,13,0,60,700,704,4333.33,0
2117,28305,5000,5000,17.49%,60 months,car,16.71%,PA,RENT,2400,670-674,6,2023,1,3 years,17,16,0,3,B,16,0,60,670,674,2400,3
2118,83591,10000,10000,11.14%,36 months,credit_card,11.64%,VA,MORTGAGE,12083.33,715-719,14,38378,1,2 years,11,11,2,2,B,11,1,36,715,719,12083.33,2
2119,84575,2075,2075,10.16%,36 months,debt_consolidation,22%,SC,RENT,2250,700-704,5,7195,0,2 years,10,22,1,2,A,13,0,36,700,704,2250,2
2120,103448,16000,15825,16.82%,36 months,credit_card,20.30%,TX,MORTGAGE,6250,665-669,18,30772,5,1 year,16,20,2,1,Z,17,1,36,665,669,6250,1
2121,60833,6000,6000,12.12%,36 months,credit_card,30.82%,CT,MORTGAGE,4166.67,695-699,8,13250,1,n/a,12,30,2,n/a,B,14,1,36,695,699,4166.67,-1
2122,55999,8600,8600,13.99%,36 months,credit_card,9.09%,CA,RENT,4500,680-684,6,11183,0,5 years,13,9,2,5,A,15,0,36,680,684,4500,5
2123,80302,16800,16800,7.90%,60 months,debt_consolidation,3.34%,FL,MORTGAGE,10666.67,815-819,7,4757,0,10+ years,7,3,1,11,A,6,1,60,815,819,10666.67,11
2124,44003,7200,7200,7.51%,36 months,medical,4.43%,NJ,RENT,3000,755-759,6,75,1,6 years,7,4,0,6,B,8,0,36,755,759,3000,6
2125,72532,9000,9000,13.11%,36 months,wedding,24.88%,CA,MORTGAGE,5000,700-704,12,4621,3,6 years,13,24,0,6,Z,13,1,36,700,704,5000,6
2126,6211,10000,9767.84,12.87%,36 months,debt_consolidation,21.28%,GA,MORTGAGE,8333.33,715-719,24,9470,1,< 1 year,12,21,1,0,B,11,1,36,715,719,8333.33,0
2127,77113,11350,11350,14.09%,36 months,debt_consolidation,27.41%,AZ,RENT,2783.33,675-679,14,11031,0,< 1 year,14,27,1,0,A,15,0,36,675,679,2783.33,0
2128,71064,6000,6000,17.27%,60 months,home_improvement,11.20%,TX,MORTGAGE,8750,685-689,5,10980,2,6 years,17,11,4,6,C,14,1,60,685,689,8750,6
2129,62035,4000,4000,12.12%,36 months,small_business,18.44%,AL,RENT,2250,680-684,7,1955,0,< 1 year,12,18,0,0,A,15,0,36,680,684,2250,0
2130,46097,6400,6400,10.74%,36 months,debt_consolidation,19.23%,DC,RENT,3833.33,690-694,13,10451,0,< 1 year,10,19,1,0,A,14,0,36,690,694,3833.33,0
2131,50231,3000,3000,18.25%,36 months,debt_consolidation,23.18%,AL,MORTGAGE,4820,660-664,23,7949,3,7 years,18,23,1,7,Z,18,1,36,660,664,4820,7
2132,15543,1125,1125,5.79%,36 months,credit_card,17.68%,FL,OWN,3083.33,750-754,8,3935,0,6 years,5,17,2,6,A,8,1,36,750,754,3083.33,6
2133,47985,28000,27950,13.11%,60 months,small_business,0%,CO,RENT,4806,795-799,6,0,1,4 years,13,0,0,4,B,8,0,60,795,799,4806,4
2134,90988,6000,6000,8.90%,36 months,credit_card,24.57%,CA,RENT,6666.67,685-689,22,6462,0,2 years,8,24,2,2,A,14,0,36,685,689,6666.67,2
2135,84341,5000,5000,6.03%,36 months,other,6.11%,TX,MORTGAGE,5416.67,795-799,13,4956,0,8 years,6,6,3,8,A,8,1,36,795,799,5416.67,8
2136,39507,20000,19975,20.30%,60 months,debt_consolidation,20.91%,AK,OWN,4916.67,665-669,16,32137,2,10+ years,20,20,1,11,C,17,1,60,665,669,4916.67,11
2137,31960,9200,9200,7.49%,36 months,credit_card,21.52%,PA,RENT,2416.67,730-734,10,21323,1,10+ years,7,21,2,11,B,9,0,36,730,734,2416.67,11
2138,84317,35000,35000,13.11%,60 months,other,12.02%,CA,MORTGAGE,20833.33,740-744,13,40765,0,5 years,13,12,3,5,A,9,1,60,740,744,20833.33,5
2139,77987,18000,18000,20.49%,60 months,debt_consolidation,29.25%,CA,RENT,3750,675-679,18,8165,0,6 years,20,29,1,6,A,15,0,60,675,679,3750,6
2140,29223,8250,8250,7.49%,36 months,credit_card,24.19%,CO,RENT,2100,720-724,7,9469,0,1 year,7,24,2,1,A,11,0,36,720,724,2100,1
2141,26120,1200,1200,7.49%,36 months,other,17.88%,AL,OWN,1666.67,710-714,10,9154,0,10+ years,7,17,3,11,A,12,1,36,710,714,1666.67,11
2142,20433,10000,10000,9.63%,36 months,credit_card,17.96%,NY,RENT,7500,705-709,8,52045,0,10+ years,9,17,2,11,A,12,0,36,705,709,7500,11
2143,92965,35000,35000,17.27%,60 months,debt_consolidation,15.30%,MA,MORTGAGE,9000,700-704,8,41226,1,10+ years,17,15,1,11,B,13,1,60,700,704,9000,11
2144,71638,18000,18000,15.31%,36 months,debt_consolidation,15.56%,NM,MORTGAGE,6666.67,690-694,10,21174,0,10+ years,15,15,1,11,A,14,1,36,690,694,6666.67,11
2145,29100,20000,19975,18.39%,60 months,debt_consolidation,15.61%,MD,MORTGAGE,7000,705-709,6,20642,2,10+ years,18,15,1,11,C,12,1,60,705,709,7000,11
2146,68581,5500,5500,11.14%,36 months,credit_card,32.16%,PA,OWN,1666.67,690-694,7,8826,0,3 years,11,32,2,3,A,14,1,36,690,694,1666.67,3
2147,97449,35000,35000,22.47%,60 months,debt_consolidation,18.95%,FL,OWN,9583.33,660-664,9,14184,1,n/a,22,18,1,n/a,B,18,1,60,660,664,9583.33,-1
2148,78139,35000,35000,21.98%,60 months,credit_card,14.68%,NY,RENT,9166.67,695-699,12,37424,0,3 years,21,14,2,3,A,14,0,60,695,699,9166.67,3
2149,74944,20950,20875,21.49%,60 months,debt_consolidation,27.56%,NY,MORTGAGE,4500,675-679,15,24210,1,6 years,21,27,1,6,B,15,1,60,675,679,4500,6
2150,19701,1500,1500,9.63%,36 months,other,16.98%,AZ,MORTGAGE,7725,695-699,14,30626,0,6 years,9,16,3,6,A,14,1,36,695,699,7725,6
2151,52814,12000,12000,19.99%,36 months,debt_consolidation,15.16%,KY,RENT,4458.33,660-664,8,13935,1,4 years,19,15,1,4,B,18,0,36,660,664,4458.33,4
2152,66454,10000,9975,14.33%,36 months,debt_consolidation,13%,CA,MORTGAGE,3625,690-694,10,8464,2,< 1 year,14,13,1,0,C,14,1,36,690,694,3625,0
2153,60768,9750,9750,18.49%,36 months,debt_consolidation,11.59%,TX,OWN,2666.67,660-664,7,8172,0,3 years,18,11,1,3,A,18,1,36,660,664,2666.67,3
2154,29410,5600,5575,7.49%,36 months,debt_consolidation,24.74%,WA,RENT,2583,740-744,6,2454,1,2 years,7,24,1,2,B,9,0,36,740,744,2583,2
2155,44334,11200,11200,13.11%,60 months,debt_consolidation,11.73%,CA,MORTGAGE,3333.33,720-724,8,8747,0,10+ years,13,11,1,11,A,11,1,60,720,724,3333.33,11
2156,20640,4000,3975,13.43%,36 months,small_business,7.60%,PA,RENT,1750,670-674,7,7178,3,< 1 year,13,7,0,0,Z,16,0,36,670,674,1750,0
2157,45821,7000,7000,8.90%,36 months,small_business,15.79%,PA,MORTGAGE,4700,700-704,12,7012,0,1 year,8,15,0,1,A,13,1,36,700,704,4700,1
2158,91412,18000,18000,6.03%,36 months,debt_consolidation,10.75%,CA,MORTGAGE,7916.67,735-739,13,14007,2,7 years,6,10,1,7,C,9,1,36,735,739,7916.67,7
2159,17850,5000,5000,12.61%,36 months,debt_consolidation,13.40%,CA,RENT,2000,695-699,9,1753,0,2 years,12,13,1,2,A,14,0,36,695,699,2000,2
2160,15285,10000,9975,9.25%,36 months,small_business,5.60%,VA,RENT,4000,705-709,7,8528,0,< 1 year,9,5,0,0,A,12,0,36,705,709,4000,0
2161,26894,9800,9800,19.69%,60 months,debt_consolidation,14.89%,RI,MORTGAGE,5340.25,665-669,8,5350,1,2 years,19,14,1,2,B,17,1,60,665,669,5340.25,2
2162,98259,20000,19975,12.12%,36 months,credit_card,19.82%,UT,MORTGAGE,6750,685-689,14,21637,0,5 years,12,19,2,5,A,14,1,36,685,689,6750,5
2163,102079,5100,4950,18.29%,36 months,debt_consolidation,25.67%,NJ,RENT,3000,640-644,14,5004,6,< 1 year,18,25,1,0,Z,15,0,36,640,644,3000,0
2164,60684,8875,8875,11.14%,36 months,debt_consolidation,31.70%,TX,RENT,2160,700-704,19,17422,0,10+ years,11,31,1,11,A,13,0,36,700,704,2160,11
2165,27607,4400,4400,5.99%,36 months,major_purchase,17.93%,PA,OWN,4000,765-769,6,9945,1,5 years,5,17,5,5,B,7,1,36,765,769,4000,5
2166,38688,35000,23350,11.71%,60 months,small_business,8.07%,CA,MORTGAGE,7500,745-749,6,5660,0,3 years,11,8,0,3,A,9,1,60,745,749,7500,3
2167,72991,3000,3000,18.49%,36 months,credit_card,16.07%,NJ,OWN,2916.67,660-664,9,6403,0,< 1 year,18,16,2,0,A,18,1,36,660,664,2916.67,0
2168,36061,4800,4800,12.42%,36 months,moving,5.31%,NY,RENT,3500,690-694,8,5093,0,5 years,12,5,0,5,A,14,0,36,690,694,3500,5
